UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,age,Employment.Type,DaysSincedisbursal,State_ID,Employee_code_ID,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,NO.OF_INQUIRIES,loan_default
642372,68882,106614,65.66,11,23888,49,29,Self employed,550,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
646174,57013,81820,70.89,11,23409,48,29,Self employed,549,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
617980,51278,71110,73.41,11,23409,48,30,Self employed,555,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
646817,39894,72000,56.25,11,23409,48,42,Self employed,549,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
611778,79986,111800,72.72,11,23409,48,21,,556,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
636328,52303,89411,59.28,11,23888,49,29,Self employed,551,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
613639,46945,65680,72.78,11,23409,48,50,Self employed,556,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
646484,55959,81820,69.3,11,23409,48,27,Self employed,549,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
642908,48349,79110,61.94,11,23888,49,28,Self employed,550,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
627390,31484,89411,35.79,11,23888,49,33,,554,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
633323,96990,176150,55.92,11,23409,48,19,,552,3,3566,836,A-Very Low Risk,1,0,0,0,0,0,2712,0,0,0,0,0
619361,75751,113712,67.71,11,23888,49,29,Self employed,555,3,3566,737,C-Very Low Risk,1,1,0,21899,58900,58900,2994,0,0,0,0,0
621300,57759,99975,58.51,11,23409,48,26,Self employed,555,3,3566,737,C-Very Low Risk,1,1,0,27217,62000,62000,2790,0,0,0,0,0
598245,57013,114200,50.79,11,23409,48,45,Self employed,558,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
611152,75251,104800,73,11,23409,48,20,,556,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
579357,65169,113636,58.08,11,23830,51,24,Self employed,565,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
640317,55259,112532,49.76,11,23888,49,28,Self employed,550,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
613041,80286,111800,72.99,11,23409,48,31,Self employed,556,3,3566,738,C-Very Low Risk,2,1,0,7059,10589,10589,3410,0,1,0,1,0
575608,81686,117416,70.69,11,23409,48,29,Self employed,567,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
651103,65882,89411,74.93,11,23888,49,28,Self employed,549,3,3566,679,F-Low Risk,3,2,0,41015,80412,80412,0,0,1,0,0,0
603834,70817,99300,72.51,11,23409,48,43,Self employed,557,3,3566,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
574754,58013,79042,74.64,11,23830,51,44,Self employed,567,3,3566,563,J-High Risk,2,0,0,0,0,0,0,0,0,0,0,0
607199,46349,66345,70.84,11,23888,49,26,Self employed,557,3,3566,832,A-Very Low Risk,1,0,0,0,0,0,175732,0,0,0,0,0
647962,53303,78939,69.67,152,18310,86,22,Self employed,549,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
576513,53303,74799,73.53,152,13890,86,50,Self employed,567,3,3580,714,D-Very Low Risk,2,1,0,0,0,0,1515,0,0,0,0,0
635333,76579,107664,72.91,152,16763,51,29,Self employed,551,3,3580,774,B-Very Low Risk,3,3,0,783,78896,78896,2983,0,0,0,0,0
576543,61447,70646,89.88,152,13890,86,50,Self employed,567,3,3580,650,G-Low Risk,6,2,0,27264,31727,31727,8802,0,2,1,0,1
576654,66382,81266,84.91,152,13890,86,30,Salaried,567,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
635529,74751,106119,72.56,152,15804,48,22,,551,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
634937,58713,74804,80.88,152,22056,45,26,Salaried,551,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
580840,60147,77009,81.42,152,13890,86,28,Salaried,565,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
639649,54013,74740,74.93,152,18310,86,40,,550,3,3580,300,M-Very High Risk,16,4,1,560710,664800,676559,28389,0,0,0,0,0
635190,87120,120266,74.83,152,15804,48,29,Salaried,551,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
635737,60947,74799,84.23,152,13890,86,37,Salaried,551,3,3580,681,E-Low Risk,1,1,0,6730,14000,14000,1167,0,0,1,0,1
627122,67882,96569,72.49,152,13890,86,23,,554,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
638807,60213,83228,74.49,152,15804,48,56,Self employed,551,3,3580,300,M-Very High Risk,21,3,7,1063176,1357302,1357302,22446,0,0,0,0,0
636495,53303,99398,55.33,152,15804,48,42,Salaried,551,3,3580,691,E-Low Risk,8,5,0,569248,502613,502613,7675,0,4,0,0,0
636800,52303,69662,77.52,152,23404,45,40,Salaried,551,3,3580,14,Not Scored: Only a Guarantor,1,0,0,0,0,0,1563,0,0,0,0,0
631260,49078,68428,74.53,152,13890,86,45,,553,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
596162,65159,79047,85,152,13890,86,28,Salaried,559,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
601671,42194,68128,64.58,152,13890,86,34,Self employed,558,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
580992,53078,68128,80.73,152,13890,86,32,Self employed,565,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,1
627492,55259,76931,74.09,152,13890,86,33,Self employed,554,3,3580,17,Not Scored: Not Enough Info available on the customer,1,1,0,5995,11990,11990,1199,0,1,0,2,0
641208,80686,110940,74.82,152,16763,51,24,Salaried,550,3,3580,726,D-Very Low Risk,5,1,0,1591,9561,9561,3336,0,1,0,1,0
637443,55259,70182,81.22,152,13890,86,26,Self employed,551,3,3580,703,E-Low Risk,14,13,0,121353,264498,228929,2673,0,11,0,4,0
576964,44145,66225,69.46,152,13890,86,31,Salaried,566,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
649003,55259,74248,76.77,152,22056,45,51,Salaried,549,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
602664,45349,79047,59.46,152,13890,86,26,Salaried,558,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
632262,76751,106580,74.12,152,16763,51,26,Self employed,553,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,0
640394,43394,80817,55.68,152,18310,86,30,Salaried,550,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
646918,64980,78939,85,152,18310,86,49,Salaried,549,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
627110,40394,76380,54.99,152,13890,86,38,Self employed,554,3,3580,758,C-Very Low Risk,4,1,0,396679,539025,539025,0,0,0,0,0,0
642177,61213,108433,58.1,152,13890,86,24,Salaried,550,3,3580,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
582397,67882,114590,61.09,152,23793,51,30,Self employed,564,3,3580,774,B-Very Low Risk,1,1,0,0,35139,35139,2929,0,0,0,0,1
626784,35439,74093,49.94,255,23415,45,33,Self employed,554,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
620921,60402,83104,75.98,255,23543,45,28,Self employed,555,3,3539,17,Not Scored: Not Enough Info available on the customer,1,1,0,0,370,370,0,0,1,0,0,1
623930,65020,81948,82.89,255,23202,86,29,Self employed,554,3,3539,15,Not Scored: Sufficient History Not Available,1,1,0,30000,30000,30000,1970,0,1,0,3,0
614895,73385,115730,66.13,255,23202,86,26,Self employed,556,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
608004,56013,78287,74.09,255,23094,48,25,Self employed,557,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
635989,50243,87801,60.36,255,23791,86,32,Self employed,551,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
567144,56333,75708,77.93,255,23791,86,58,Self employed,570,3,3539,17,Not Scored: Not Enough Info available on the customer,1,1,0,60914,61000,61000,0,0,0,0,0,0
608153,62947,87954,73.9,255,23529,120,35,Self employed,557,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
570642,48558,66376,76.84,255,23476,45,35,Self employed,539,3,3539,604,H-Medium Risk,2,1,0,91049,90000,90000,111060,0,1,0,1,1
588098,74191,102083,76.41,255,23202,86,23,Self employed,561,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
577890,59953,82725,76.16,255,23791,86,48,Self employed,566,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
626001,38107,78260,50.97,255,23476,45,38,Self employed,554,3,3539,16,Not Scored: No Activity seen on the customer (Inactive),4,1,0,37117,50000,50000,5400,0,0,0,0,0
612673,64149,83894,79.82,255,23202,86,30,Self employed,556,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
611361,51166,80560,66.5,255,23543,45,41,Self employed,556,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
625541,56720,76691,77.34,255,23476,45,34,Self employed,554,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,1
626728,51078,80610,65.75,255,23415,45,28,Self employed,554,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
605648,76751,106349,74.28,255,23094,48,22,Self employed,557,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
613178,59013,78233,79.25,255,23543,45,24,Self employed,556,3,3539,825,A-Very Low Risk,10,2,0,169101,180000,180000,39657,0,2,0,2,1
578028,38574,76691,53.46,255,23476,45,30,Self employed,565,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
646078,61947,75157,83.82,255,23202,86,45,Self employed,549,3,3539,751,C-Very Low Risk,2,0,0,0,0,0,635,0,0,0,0,0
644839,52303,83055,65.02,255,23415,45,49,Self employed,550,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
627111,68683,102083,70.53,255,23202,86,31,Self employed,554,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
630545,48145,77700,64.35,255,23415,45,38,Self employed,553,3,3539,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
597404,49803,75996,67.11,7,15300,45,27,Self employed,558,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,0
603997,29529,75996,39.48,7,15300,45,47,Self employed,557,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
563749,65309,79375,85.67,7,23332,45,63,Self employed,631,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
650469,53639,72515,77.23,7,14383,45,31,Self employed,549,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
577693,50518,70421,75.26,7,18714,86,26,Self employed,566,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
570188,44849,81802,56.23,7,21321,86,36,Self employed,539,3,3523,444,K-High Risk,2,1,1,403605,521000,521000,16674,0,0,1,1,0
636359,67669,102838,67.1,7,15300,45,39,Self employed,551,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
604220,65022,81705,83.23,7,23332,45,26,Self employed,557,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
604283,35439,71778,50.15,7,15300,45,35,Self employed,557,3,3523,17,Not Scored: Not Enough Info available on the customer,1,1,0,4396,10990,10990,1099,0,1,0,0,0
609285,77251,103417,76.39,7,21321,86,27,Self employed,557,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,3,0
573236,62713,84305,75.91,7,21321,86,20,,509,3,3523,825,A-Very Low Risk,11,3,0,68101,102950,102950,23420,0,2,0,0,1
604788,57559,83580,71.79,7,18714,86,37,Self employed,557,3,3523,441,K-High Risk,1,1,1,901046,1140000,1140000,0,0,0,0,0,0
616044,57313,102630,58.46,7,18714,86,24,Self employed,556,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
563800,63713,78388,82.92,7,21321,86,29,Self employed,631,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
645019,40394,75996,53.95,7,15300,45,32,Self employed,550,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
574063,50803,71103,73.13,7,15300,45,29,Self employed,567,3,3523,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0
608162,61474,75664,85,7,18714,86,56,Self employed,557,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
644981,29984,101850,30.44,7,14383,45,23,Self employed,550,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
584630,53803,79861,68.87,7,15300,45,22,Self employed,563,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
623877,65579,80669,85,7,18714,86,32,Self employed,554,3,3523,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
621931,75106,92264,85,7,18714,86,32,Self employed,555,3,3523,300,M-Very High Risk,1,1,1,27787,52000,52000,2785,0,0,0,0,1
614756,76500,103500,77.29,8,23720,51,45,Self employed,556,3,3508,574,I-Medium Risk,4,2,1,127262,220000,220000,950,0,0,1,0,0
621752,105625,183785,60.12,8,22558,67,30,Self employed,555,3,3508,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,1,1
615535,44728,78020,61.52,8,14823,45,29,Salaried,556,3,3508,15,Not Scored: Sufficient History Not Available,1,1,0,9891,10990,10990,0,0,1,0,1,0
559768,67980,74730,94.87,8,14823,45,25,Salaried,692,3,3508,710,D-Very Low Risk,2,2,0,28185,56845,56845,3686,0,1,0,0,0
615594,39600,78020,55.37,8,14823,45,26,Self employed,556,3,3508,15,Not Scored: Sufficient History Not Available,1,1,0,50016,50000,50000,1043,0,1,0,0,0
621618,61870,79620,82.89,8,14823,45,30,Salaried,555,3,3508,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
621844,32450,108740,31.27,8,18170,51,32,Self employed,555,3,3692,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
602411,80686,104969,78.12,8,20547,86,30,Self employed,558,3,3692,708,D-Very Low Risk,9,3,0,95054,347740,347740,0,0,2,0,0,0
636509,52278,66264,83,8,20547,86,42,Self employed,551,3,3692,749,C-Very Low Risk,2,1,0,13325,15990,15990,54721,0,1,0,1,0
632544,81486,103868,80.87,8,20547,86,37,Self employed,553,3,3692,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,0
573872,52929,75450,72.23,8,14823,45,31,Salaried,567,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
609389,58398,76197,78.87,8,23501,51,29,Self employed,556,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
614675,56264,78900,74.78,8,14823,45,31,Salaried,556,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
642769,38460,53929,74.17,8,23501,51,55,Self employed,550,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
632080,33926,71520,50.34,8,14823,45,33,Self employed,553,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
649666,41260,79630,54.38,8,14823,45,50,Self employed,549,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
627091,53864,76840,74.18,8,14823,45,38,Salaried,554,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
598868,68467,78900,89.86,8,14823,45,55,Self employed,558,3,3490,607,H-Medium Risk,4,1,0,258617,697400,697400,1805,0,0,1,0,0
578104,43744,81500,55.21,8,22026,120,61,Self employed,565,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
571316,59834,76960,80.56,8,14823,45,26,Self employed,509,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
617201,53764,66450,84.88,8,14823,45,21,,555,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
631349,47129,81350,62.69,8,14823,45,23,Salaried,553,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
612021,64733,111047,59.88,8,23501,51,32,Self employed,556,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
643573,36789,64500,58.91,8,23716,48,51,Self employed,550,3,3490,14,Not Scored: Only a Guarantor,1,1,0,95951,456714,456714,0,0,0,0,0,0
630544,57964,79605,74.87,8,12539,49,20,,553,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
559530,31534,79290,42.88,8,14823,45,23,Self employed,692,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
628065,29434,67120,47.68,8,14823,45,48,Self employed,554,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
627546,64153,79020,84.79,8,14823,45,30,Salaried,554,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
641643,47773,75950,67.15,8,14823,45,35,Self employed,550,3,3490,300,M-Very High Risk,2,2,1,363877,554000,539871,0,0,0,0,0,1
604252,44699,81930,57.37,8,14823,45,55,,557,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
553929,63832,108728,60.7,8,23501,51,31,Salaried,580,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
606291,52429,79020,69.6,8,14823,45,49,Self employed,557,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
634822,39194,66450,62.38,8,14823,45,27,Self employed,552,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
671084,30034,76960,41.58,8,14823,45,26,Self employed,549,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
598515,29834,77450,41.32,8,14823,45,23,Self employed,558,3,3490,14,Not Scored: Only a Guarantor,1,1,1,35713,0,0,0,0,0,0,0,0
642263,54109,81930,69.57,8,14823,45,28,Salaried,550,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
561215,40410,79650,53.99,8,14823,45,43,Self employed,631,3,3490,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0
648128,32691,64500,52.71,8,23716,48,39,Self employed,549,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
614608,48354,71600,71.23,8,14823,45,42,Salaried,556,3,3490,15,Not Scored: Sufficient History Not Available,3,3,0,39355,52372,52372,2590,0,3,0,1,0
563944,24279,51220,50.76,8,23501,51,62,,631,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
653452,54364,77450,72.3,8,14823,45,26,Salaried,549,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
565000,42744,79630,56.51,8,14823,45,44,Self employed,600,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
638623,49554,77450,67.14,8,14823,45,24,Salaried,551,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
586884,26879,75450,37.11,8,14823,45,20,,562,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
622923,28834,71600,43.3,8,14823,45,21,,554,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
639004,43454,75950,61.22,8,14823,45,42,Self employed,551,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
616950,54964,77450,74.89,8,14823,45,42,Salaried,555,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
622825,60198,79020,79.73,8,14823,45,41,Self employed,554,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
553875,56009,113564,51.07,8,23501,51,30,Self employed,580,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
628264,39044,73780,55.57,8,14823,45,37,Self employed,554,3,3490,755,C-Very Low Risk,4,4,0,24572,151480,78250,2292,0,2,0,0,0
559912,39544,76960,54.57,8,14823,45,44,Salaried,692,3,3490,825,A-Very Low Risk,1,0,0,0,0,0,1220,0,0,0,0,0
614785,54164,64940,87.77,8,14823,45,46,Salaried,556,3,3490,763,B-Very Low Risk,2,1,0,0,12200,12200,0,0,0,0,0,0
631637,49079,71600,72.63,8,14823,45,30,Salaried,553,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
617102,44299,79020,59.48,8,14823,45,29,Salaried,555,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
581759,97839,161200,62.03,8,12539,49,29,Self employed,564,3,3490,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0
574054,60598,79630,80.37,8,14823,45,41,Self employed,567,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
637808,28384,66450,46.65,8,14823,45,33,Self employed,551,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
573713,47229,81200,62.81,8,14823,45,32,Self employed,567,3,3490,845,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0
586854,73952,103250,73.61,8,23716,48,20,,562,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
580982,53964,81200,70.2,8,14823,45,24,Self employed,565,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
633786,38644,66450,61.7,8,14823,45,54,Self employed,552,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
622117,62533,81350,81.13,8,14823,45,40,Self employed,555,3,3490,810,A-Very Low Risk,2,1,0,937,30000,937,0,0,0,0,0,0
616852,42899,81350,56.55,8,14823,45,37,Self employed,555,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
639080,58463,80616,74.43,8,23501,51,30,Self employed,551,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
611935,55364,77500,73.55,8,23501,51,27,Self employed,556,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
581425,52254,71705,74.75,8,12539,49,36,Self employed,564,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
634791,55844,75850,80.26,8,14823,45,34,Self employed,552,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
643546,42644,79630,56.51,8,14823,45,45,Self employed,550,3,3490,703,E-Low Risk,1,1,0,985443,999000,999000,0,0,0,0,0,0
610019,80438,110402,74.64,8,23501,51,28,Self employed,556,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
563168,58364,72200,84.49,8,14823,45,34,Self employed,631,3,3490,749,C-Very Low Risk,4,2,0,2207332,3011000,3011000,0,0,0,0,0,0
590420,66222,82989,81.93,8,23501,51,45,Self employed,560,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
647913,79785,113749,71.87,8,23501,51,23,Self employed,549,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
649020,79036,108174,74.88,8,23501,51,28,Self employed,549,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
638524,58522,84800,70.52,8,23501,51,51,Self employed,551,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
584956,31234,108174,30.51,8,23501,51,45,Self employed,563,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
621964,43744,81350,55.32,8,14823,45,30,Self employed,555,3,3490,300,M-Very High Risk,14,3,1,33511,113000,113000,20347,0,0,1,2,0
561462,51654,76960,70.17,8,14823,45,34,Self employed,631,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
574052,42144,79630,55.26,8,14823,45,41,Self employed,567,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
573163,82483,121500,69.14,8,22026,120,26,Self employed,509,3,3490,641,G-Low Risk,3,3,0,3667,29409,29409,1834,0,1,0,0,1
614630,26379,84250,33.83,8,14823,45,46,Self employed,556,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
588358,71495,119240,62.06,8,23501,51,38,Self employed,561,3,3490,17,Not Scored: Not Enough Info available on the customer,1,1,0,5495,10990,10990,1099,0,1,0,1,1
643550,13814,66450,22.57,8,14823,45,33,Self employed,550,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
639176,30009,63440,51.23,8,14823,45,29,Self employed,551,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
621641,38789,65960,60.64,8,23716,48,25,Self employed,555,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
559694,42744,69610,64.65,8,14823,45,36,Self employed,692,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
560133,39843,64570,63.5,8,14823,45,27,Self employed,692,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
639545,56227,77863,74.31,8,23501,51,56,Self employed,550,3,3490,819,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0
601840,55864,77450,77.47,8,14823,45,43,Self employed,558,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
627951,46699,70010,69.99,8,14823,45,28,,554,3,3490,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0
613870,68819,79000,89.87,8,23501,51,32,Self employed,556,3,3490,723,D-Very Low Risk,2,1,0,0,31490,31490,1655,0,0,0,0,1
615126,56764,77450,77.47,8,14823,45,25,Salaried,556,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
614681,40594,79020,54.42,8,14823,45,37,Salaried,556,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
627031,51154,79020,67.7,8,14823,45,26,Self employed,554,3,3490,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
626121,57009,73640,78.76,97,15777,45,42,Self employed,554,6,3533,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
606159,49753,60460,83.86,97,15777,45,38,Salaried,557,6,3533,490,K-High Risk,14,5,1,2782328,2905152,2905152,0,0,1,1,0,0
620081,49828,66220,77.02,97,15777,45,30,Self employed,555,6,3533,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
